date,company,open,high,low,close,volume
2010-10-05,Infrastructure Development Bank Ltd.,141,139,137,141,1343
2010-10-06,Infrastructure Development Bank Ltd.,142,141,138,142,3134
2010-10-07,Infrastructure Development Bank Ltd.,145,142,142,145,1584
2010-10-10,Infrastructure Development Bank Ltd.,149,145,147,149,422
2010-10-11,Infrastructure Development Bank Ltd.,151,149,148,150,2488
2010-10-12,Infrastructure Development Bank Ltd.,153,150,153,153,600
2010-10-13,Infrastructure Development Bank Ltd.,156,153,156,156,46
2010-10-20,Infrastructure Development Bank Ltd.,159,156,159,159,100
2010-10-21,Infrastructure Development Bank Ltd.,162,159,159,162,344
2010-10-24,Infrastructure Development Bank Ltd.,159,162,156,156,145
2010-10-25,Infrastructure Development Bank Ltd.,159,156,159,159,372
2010-10-26,Infrastructure Development Bank Ltd.,163,159,160,163,350
2010-10-27,Infrastructure Development Bank Ltd.,167,163,165,165,246
2010-10-28,Infrastructure Development Bank Ltd.,164,165,161,164,332
2010-11-02,Infrastructure Development Bank Ltd.,162,165,156,160,398
2010-11-03,Infrastructure Development Bank Ltd.,160,160,158,160,308
2010-11-09,Infrastructure Development Bank Ltd.,163,160,160,160,194
2010-11-10,Infrastructure Development Bank Ltd.,160,160,148,160,812
2010-11-11,Infrastructure Development Bank Ltd.,160,160,151,160,1208
2010-11-14,Infrastructure Development Bank Ltd.,160,160,160,160,220
2010-11-16,Infrastructure Development Bank Ltd.,157,160,157,157,352
2010-11-18,Infrastructure Development Bank Ltd.,154,157,151,151,100
2010-11-23,Infrastructure Development Bank Ltd.,148,151,148,148,312
2010-11-24,Infrastructure Development Bank Ltd.,150,148,146,146,1012
2010-11-25,Infrastructure Development Bank Ltd.,148,146,144,144,520
2010-11-28,Infrastructure Development Bank Ltd.,142,144,140,140,1249
2010-11-29,Infrastructure Development Bank Ltd.,140,140,134,134,264
2010-12-01,Infrastructure Development Bank Ltd.,132,134,131,131,452
2010-12-02,Infrastructure Development Bank Ltd.,140,131,131,140,1476
2010-12-05,Infrastructure Development Bank Ltd.,141,140,140,141,152
2010-12-06,Infrastructure Development Bank Ltd.,143,141,135,135,812
2010-12-07,Infrastructure Development Bank Ltd.,138,135,135,138,281
2010-12-08,Infrastructure Development Bank Ltd.,144,138,138,144,1700
2010-12-09,Infrastructure Development Bank Ltd.,144,144,142,142,1880
2010-12-12,Infrastructure Development Bank Ltd.,142,142,138,142,234
2010-12-13,Infrastructure Development Bank Ltd.,145,142,141,145,720
2010-12-14,Infrastructure Development Bank Ltd.,150,145,143,149,4691
2010-12-15,Infrastructure Development Bank Ltd.,151,149,147,151,2670
2010-12-16,Infrastructure Development Bank Ltd.,148,151,148,148,250
2010-12-19,Infrastructure Development Bank Ltd.,150,148,148,150,144
2010-12-22,Infrastructure Development Bank Ltd.,153,150,152,153,26
2010-12-23,Infrastructure Development Bank Ltd.,155,153,155,155,44
2010-12-26,Infrastructure Development Bank Ltd.,157,155,154,157,252
2010-12-27,Infrastructure Development Bank Ltd.,162,157,157,162,357
2010-12-28,Infrastructure Development Bank Ltd.,159,162,159,159,98
2010-12-29,Infrastructure Development Bank Ltd.,165,159,159,163,450
2011-01-03,Infrastructure Development Bank Ltd.,168,163,165,165,116
2011-01-04,Infrastructure Development Bank Ltd.,168,165,165,165,266
2011-01-10,Infrastructure Development Bank Ltd.,162,165,162,162,20
2011-01-12,Infrastructure Development Bank Ltd.,159,162,156,156,660
2011-01-13,Infrastructure Development Bank Ltd.,159,156,159,159,10
2011-01-16,Infrastructure Development Bank Ltd.,156,159,147,147,543
2011-01-17,Infrastructure Development Bank Ltd.,148,147,145,147,2698
2011-01-18,Infrastructure Development Bank Ltd.,147,147,141,147,530
2011-01-19,Infrastructure Development Bank Ltd.,147,147,141,147,1636
2011-01-20,Infrastructure Development Bank Ltd.,145,147,143,143,402
2011-01-23,Infrastructure Development Bank Ltd.,143,143,139,143,1306
2011-01-24,Infrastructure Development Bank Ltd.,145,143,145,145,88
2011-02-01,Infrastructure Development Bank Ltd.,145,145,137,137,798
2011-02-02,Infrastructure Development Bank Ltd.,135,137,133,133,380
2011-02-03,Infrastructure Development Bank Ltd.,132,133,132,132,24
2011-02-06,Infrastructure Development Bank Ltd.,132,132,130,130,267
2011-02-08,Infrastructure Development Bank Ltd.,136,130,132,136,312
2011-02-09,Infrastructure Development Bank Ltd.,135,136,135,135,30
2011-02-17,Infrastructure Development Bank Ltd.,139,135,137,139,40
2011-02-20,Infrastructure Development Bank Ltd.,139,139,135,135,800
2011-02-21,Infrastructure Development Bank Ltd.,137,135,135,137,740
2011-02-22,Infrastructure Development Bank Ltd.,137,137,134,135,654
2011-02-24,Infrastructure Development Bank Ltd.,135,135,135,135,360
2011-02-28,Infrastructure Development Bank Ltd.,135,135,133,133,120
2011-03-01,Infrastructure Development Bank Ltd.,132,133,126,126,787
2011-03-03,Infrastructure Development Bank Ltd.,124,126,122,124,1720
2011-03-07,Infrastructure Development Bank Ltd.,122,124,120,120,143
2011-03-09,Infrastructure Development Bank Ltd.,124,120,118,124,1190
2011-03-10,Infrastructure Development Bank Ltd.,123,124,118,122,3897
2011-03-13,Infrastructure Development Bank Ltd.,124,122,116,124,3902
2011-03-14,Infrastructure Development Bank Ltd.,127,124,125,127,1020
2011-03-15,Infrastructure Development Bank Ltd.,133,127,129,133,50
2011-03-16,Infrastructure Development Bank Ltd.,139,133,135,139,37
2011-03-17,Infrastructure Development Bank Ltd.,145,139,141,145,64
2011-03-21,Infrastructure Development Bank Ltd.,143,145,143,143,10
2011-03-22,Infrastructure Development Bank Ltd.,142,143,141,142,1010
2011-03-23,Infrastructure Development Bank Ltd.,144,142,134,134,264
2011-03-24,Infrastructure Development Bank Ltd.,132,134,121,123,2722
2011-03-29,Infrastructure Development Bank Ltd.,121,123,121,121,78
2011-03-30,Infrastructure Development Bank Ltd.,123,121,123,123,10
2011-03-31,Infrastructure Development Bank Ltd.,121,123,117,120,1632
2011-04-04,Infrastructure Development Bank Ltd.,120,120,114,116,844
2011-04-05,Infrastructure Development Bank Ltd.,118,116,116,116,64
2011-04-06,Infrastructure Development Bank Ltd.,116,116,114,116,154
2011-04-07,Infrastructure Development Bank Ltd.,122,116,118,122,106
2011-04-10,Infrastructure Development Bank Ltd.,120,122,120,120,96
2011-04-11,Infrastructure Development Bank Ltd.,122,120,122,122,10
2011-04-13,Infrastructure Development Bank Ltd.,126,122,120,126,244
2011-04-17,Infrastructure Development Bank Ltd.,130,126,128,130,40
2011-04-18,Infrastructure Development Bank Ltd.,134,130,132,134,20
2011-04-20,Infrastructure Development Bank Ltd.,131,134,127,131,338
2011-04-21,Infrastructure Development Bank Ltd.,133,131,133,133,10
2011-04-27,Infrastructure Development Bank Ltd.,135,133,135,135,20
2011-04-28,Infrastructure Development Bank Ltd.,137,135,137,137,20
2011-05-02,Infrastructure Development Bank Ltd.,139,137,139,139,10
2011-05-03,Infrastructure Development Bank Ltd.,137,139,126,126,1070
2011-05-04,Infrastructure Development Bank Ltd.,132,126,128,130,130
2011-05-08,Infrastructure Development Bank Ltd.,132,130,132,132,10
2011-05-09,Infrastructure Development Bank Ltd.,136,132,134,136,30
2011-05-10,Infrastructure Development Bank Ltd.,140,136,138,140,30
2011-05-11,Infrastructure Development Bank Ltd.,138,140,138,138,20
2011-05-16,Infrastructure Development Bank Ltd.,136,138,126,126,900
2011-05-18,Infrastructure Development Bank Ltd.,128,126,114,114,1794
2011-05-19,Infrastructure Development Bank Ltd.,118,114,103,103,5688
2011-05-22,Infrastructure Development Bank Ltd.,105,103,101,105,3814
2011-05-23,Infrastructure Development Bank Ltd.,109,105,101,108,5037
2011-05-24,Infrastructure Development Bank Ltd.,106,108,98,106,5983
2011-05-25,Infrastructure Development Bank Ltd.,105,106,100,105,3874
2011-05-26,Infrastructure Development Bank Ltd.,106,105,104,104,2676
2011-05-30,Infrastructure Development Bank Ltd.,107,104,100,107,750
2011-05-31,Infrastructure Development Bank Ltd.,109,107,103,109,7080
2011-06-01,Infrastructure Development Bank Ltd.,107,109,105,107,726
2011-06-02,Infrastructure Development Bank Ltd.,109,107,98,100,7803
2011-06-05,Infrastructure Development Bank Ltd.,102,100,101,101,831
2011-06-06,Infrastructure Development Bank Ltd.,100,101,98,100,700
2011-06-07,Infrastructure Development Bank Ltd.,99,100,98,99,632
2011-06-08,Infrastructure Development Bank Ltd.,98,99,96,97,3971
2011-06-09,Infrastructure Development Bank Ltd.,97,97,95,97,300
2011-06-12,Infrastructure Development Bank Ltd.,96,97,96,96,140
2011-06-13,Infrastructure Development Bank Ltd.,97,96,97,97,20
2011-06-14,Infrastructure Development Bank Ltd.,98,97,98,98,20
2011-06-15,Infrastructure Development Bank Ltd.,100,98,98,100,180
2011-06-16,Infrastructure Development Bank Ltd.,99,100,97,99,880
2011-06-19,Infrastructure Development Bank Ltd.,103,99,98,103,812
2011-06-20,Infrastructure Development Bank Ltd.,104,103,100,104,1656
2011-06-21,Infrastructure Development Bank Ltd.,106,104,100,102,2209
2011-06-23,Infrastructure Development Bank Ltd.,112,102,104,112,3738
2011-06-26,Infrastructure Development Bank Ltd.,112,112,110,110,1250
2011-07-06,Infrastructure Development Bank Ltd.,108,110,99,105,1564
2011-07-07,Infrastructure Development Bank Ltd.,103,105,95,96,1160
2011-07-10,Infrastructure Development Bank Ltd.,99,96,95,97,356
2011-07-11,Infrastructure Development Bank Ltd.,96,97,93,95,772
2011-07-12,Infrastructure Development Bank Ltd.,98,95,95,98,878
2011-07-13,Infrastructure Development Bank Ltd.,104,98,98,98,1828
2011-07-14,Infrastructure Development Bank Ltd.,107,98,99,107,328
2011-07-17,Infrastructure Development Bank Ltd.,114,107,109,114,2288
2011-07-18,Infrastructure Development Bank Ltd.,116,114,115,115,220
2011-07-19,Infrastructure Development Bank Ltd.,113,115,113,113,13
2011-07-20,Infrastructure Development Bank Ltd.,117,113,111,117,1356
2011-07-21,Infrastructure Development Bank Ltd.,119,117,111,115,760
2011-08-17,Infrastructure Development Bank Ltd.,113,115,107,107,186
2011-08-18,Infrastructure Development Bank Ltd.,105,107,103,103,94
2011-08-22,Infrastructure Development Bank Ltd.,101,103,97,97,998
2011-08-23,Infrastructure Development Bank Ltd.,98,97,92,98,1412
2011-08-24,Infrastructure Development Bank Ltd.,106,98,97,106,190
2011-08-25,Infrastructure Development Bank Ltd.,110,106,102,108,7815
2013-01-13,Infrastructure Development Bank Ltd.,97,98,95,95,223
2013-01-10,Infrastructure Development Bank Ltd.,106,108,98,98,1027
2013-01-16,Infrastructure Development Bank Ltd.,89,90,81,81,491
2013-01-15,Infrastructure Development Bank Ltd.,94,95,90,90,1266
2013-01-20,Infrastructure Development Bank Ltd.,73,74,67,68,1566
2013-01-23,Infrastructure Development Bank Ltd.,86,81,79,79,3258
2013-01-21,Infrastructure Development Bank Ltd.,74,68,68,74,5641
2013-01-22,Infrastructure Development Bank Ltd.,81,74,75,81,14049
2013-01-17,Infrastructure Development Bank Ltd.,80,81,74,74,1752
2013-01-27,Infrastructure Development Bank Ltd.,81,79,76,77,15889
2013-01-24,Infrastructure Development Bank Ltd.,80,79,78,79,3418
2013-01-30,Infrastructure Development Bank Ltd.,76,76,74,75,1315
2013-01-28,Infrastructure Development Bank Ltd.,77,77,76,76,289
2013-01-31,Infrastructure Development Bank Ltd.,75,75,72,72,1953
2013-02-03,Infrastructure Development Bank Ltd.,75,72,72,73,2428
2013-02-04,Infrastructure Development Bank Ltd.,72,73,71,72,879
2013-02-06,Infrastructure Development Bank Ltd.,73,72,72,73,243
2013-02-05,Infrastructure Development Bank Ltd.,72,72,72,72,210
2013-02-07,Infrastructure Development Bank Ltd.,73,73,72,72,694
2013-02-13,Infrastructure Development Bank Ltd.,71,71,70,70,536
2013-02-10,Infrastructure Development Bank Ltd.,73,72,72,72,68
2013-02-12,Infrastructure Development Bank Ltd.,72,72,71,71,330
2013-02-19,Infrastructure Development Bank Ltd.,73,72,73,73,961
2013-02-17,Infrastructure Development Bank Ltd.,72,71,72,72,11
2013-02-14,Infrastructure Development Bank Ltd.,71,70,69,71,4371
2013-02-26,Infrastructure Development Bank Ltd.,73,71,71,72,2722
2013-02-21,Infrastructure Development Bank Ltd.,70,71,68,69,4202
2013-02-24,Infrastructure Development Bank Ltd.,70,69,69,70,44
2013-02-20,Infrastructure Development Bank Ltd.,72,73,70,71,3063
2013-02-28,Infrastructure Development Bank Ltd.,82,78,79,82,550
2013-02-25,Infrastructure Development Bank Ltd.,71,70,69,71,1990
2013-02-27,Infrastructure Development Bank Ltd.,79,72,70,78,23207
2013-08-05,Infrastructure Development Bank Ltd.,81,82,79,79,30
2013-08-06,Infrastructure Development Bank Ltd.,78,79,78,78,10
2013-08-12,Infrastructure Development Bank Ltd.,71,72,65,69,6183
2013-08-07,Infrastructure Development Bank Ltd.,77,78,77,77,11
2013-08-11,Infrastructure Development Bank Ltd.,75,76,72,72,309
2013-08-08,Infrastructure Development Bank Ltd.,76,77,76,76,100
2013-08-14,Infrastructure Development Bank Ltd.,65,66,63,65,6621
2013-08-13,Infrastructure Development Bank Ltd.,68,69,64,66,2135
2013-08-15,Infrastructure Development Bank Ltd.,68,65,63,68,7620
2013-08-18,Infrastructure Development Bank Ltd.,67,68,62,62,2229
2013-08-20,Infrastructure Development Bank Ltd.,73,67,66,73,10351
2013-08-26,Infrastructure Development Bank Ltd.,71,71,70,70,22
2013-08-19,Infrastructure Development Bank Ltd.,67,62,61,67,3749
2013-08-25,Infrastructure Development Bank Ltd.,73,73,70,71,362
2013-09-01,Infrastructure Development Bank Ltd.,64,65,62,62,1565
2013-08-29,Infrastructure Development Bank Ltd.,69,70,65,65,2781
2013-09-03,Infrastructure Development Bank Ltd.,64,61,60,62,4278
2013-09-02,Infrastructure Development Bank Ltd.,65,62,61,61,6304
2013-09-05,Infrastructure Development Bank Ltd.,63,62,62,62,1128
2013-09-08,Infrastructure Development Bank Ltd.,63,62,61,61,1004
2013-09-04,Infrastructure Development Bank Ltd.,63,62,61,62,6500
2013-09-10,Infrastructure Development Bank Ltd.,62,62,59,60,2679
2013-09-09,Infrastructure Development Bank Ltd.,63,61,62,62,905
2013-09-15,Infrastructure Development Bank Ltd.,62,63,61,62,1112
2013-09-11,Infrastructure Development Bank Ltd.,61,60,57,61,644
2013-09-17,Infrastructure Development Bank Ltd.,61,61,60,61,14224
2013-09-12,Infrastructure Development Bank Ltd.,63,61,61,63,1622
2013-09-16,Infrastructure Development Bank Ltd.,61,62,59,61,1380
2013-09-23,Infrastructure Development Bank Ltd.,55,55,54,54,1400
2013-09-22,Infrastructure Development Bank Ltd.,57,58,55,55,1362
2013-09-19,Infrastructure Development Bank Ltd.,60,61,57,58,1184
2013-09-25,Infrastructure Development Bank Ltd.,55,56,54,54,1305
2013-09-29,Infrastructure Development Bank Ltd.,56,55,50,56,2957
2013-09-24,Infrastructure Development Bank Ltd.,56,54,53,56,1816
2013-09-26,Infrastructure Development Bank Ltd.,55,54,53,55,818
2013-10-06,Infrastructure Development Bank Ltd.,57,58,56,57,312
2013-10-01,Infrastructure Development Bank Ltd.,60,55,56,59,1590
2013-10-03,Infrastructure Development Bank Ltd.,58,57,58,58,11
2013-09-30,Infrastructure Development Bank Ltd.,55,56,53,55,1145
2013-10-02,Infrastructure Development Bank Ltd.,58,59,56,57,485
2013-10-09,Infrastructure Development Bank Ltd.,62,62,61,61,1197
2013-10-07,Infrastructure Development Bank Ltd.,62,57,57,62,3039
2013-10-23,Infrastructure Development Bank Ltd.,66,64,62,66,582
2013-10-08,Infrastructure Development Bank Ltd.,62,62,61,62,479
2013-10-17,Infrastructure Development Bank Ltd.,62,62,62,62,900
2013-10-22,Infrastructure Development Bank Ltd.,64,63,63,64,776
2013-10-24,Infrastructure Development Bank Ltd.,66,66,64,64,1201
2013-10-10,Infrastructure Development Bank Ltd.,62,61,62,62,11
2013-10-20,Infrastructure Development Bank Ltd.,62,62,62,62,11
2013-10-21,Infrastructure Development Bank Ltd.,64,62,63,63,1332
2013-10-29,Infrastructure Development Bank Ltd.,70,66,66,70,6108
2013-10-30,Infrastructure Development Bank Ltd.,71,70,69,71,7210
2013-10-28,Infrastructure Development Bank Ltd.,67,64,65,66,3961
2013-10-31,Infrastructure Development Bank Ltd.,70,71,67,67,714
2013-11-07,Infrastructure Development Bank Ltd.,68,67,67,68,398
2013-11-11,Infrastructure Development Bank Ltd.,65,65,64,65,1650
2013-11-10,Infrastructure Development Bank Ltd.,67,68,65,65,521
2013-11-14,Infrastructure Development Bank Ltd.,77,72,70,77,7927
2013-11-13,Infrastructure Development Bank Ltd.,72,66,67,72,3783
2013-11-12,Infrastructure Development Bank Ltd.,66,65,66,66,34
2013-11-24,Infrastructure Development Bank Ltd.,84,77,78,83,14858
2013-11-26,Infrastructure Development Bank Ltd.,90,85,86,90,6331
2013-12-01,Infrastructure Development Bank Ltd.,87,87,86,87,1324
2013-11-25,Infrastructure Development Bank Ltd.,85,83,83,85,3128
2013-11-27,Infrastructure Development Bank Ltd.,90,90,89,89,2481
2013-11-28,Infrastructure Development Bank Ltd.,90,89,87,87,928
2013-12-12,Infrastructure Development Bank Ltd.,98,99,96,97,1788
2013-12-02,Infrastructure Development Bank Ltd.,95,87,88,92,3524
2013-12-04,Infrastructure Development Bank Ltd.,111,101,103,111,5887
2013-12-08,Infrastructure Development Bank Ltd.,113,111,107,109,4742
2013-12-10,Infrastructure Development Bank Ltd.,101,103,99,99,56
2013-12-03,Infrastructure Development Bank Ltd.,101,92,93,101,1590
2013-12-05,Infrastructure Development Bank Ltd.,121,111,111,111,12256
2013-12-09,Infrastructure Development Bank Ltd.,107,109,103,103,2478
2013-12-11,Infrastructure Development Bank Ltd.,100,99,90,99,5527
2013-12-18,Infrastructure Development Bank Ltd.,106,104,106,106,759
2013-12-15,Infrastructure Development Bank Ltd.,102,97,96,102,8119
2013-12-19,Infrastructure Development Bank Ltd.,105,106,103,103,1000
2013-12-16,Infrastructure Development Bank Ltd.,106,102,104,104,2380
2013-12-24,Infrastructure Development Bank Ltd.,99,98,97,97,2288
2013-12-23,Infrastructure Development Bank Ltd.,104,104,98,98,1033
2013-12-22,Infrastructure Development Bank Ltd.,104,103,100,104,6473
2014-01-01,Infrastructure Development Bank Ltd.,91,92,89,90,2179
2013-12-26,Infrastructure Development Bank Ltd.,96,97,95,95,45
2013-12-31,Infrastructure Development Bank Ltd.,96,95,92,92,2290
2013-12-29,Infrastructure Development Bank Ltd.,95,95,94,95,991
2014-01-07,Infrastructure Development Bank Ltd.,90,85,86,86,12111
2014-01-01,Infrastructure Development Bank Ltd.,91,92,89,90,2179
2014-01-05,Infrastructure Development Bank Ltd.,86,87,82,83,594
2014-01-02,Infrastructure Development Bank Ltd.,90,90,87,87,1397
2014-01-06,Infrastructure Development Bank Ltd.,86,83,85,85,281
2014-01-08,Infrastructure Development Bank Ltd.,90,86,88,89,380
2014-01-09,Infrastructure Development Bank Ltd.,91,89,88,88,3177
2014-01-13,Infrastructure Development Bank Ltd.,93,90,90,92,2891
2014-01-12,Infrastructure Development Bank Ltd.,91,88,89,90,159
2014-01-16,Infrastructure Development Bank Ltd.,91,90,88,88,223
2014-01-14,Infrastructure Development Bank Ltd.,93,92,90,90,546
2014-01-20,Infrastructure Development Bank Ltd.,90,89,90,90,88
2014-01-19,Infrastructure Development Bank Ltd.,89,88,88,89,214
2014-01-21,Infrastructure Development Bank Ltd.,89,90,85,85,370
2014-01-22,Infrastructure Development Bank Ltd.,93,85,86,93,1923
2014-01-27,Infrastructure Development Bank Ltd.,123,112,114,122,22269
2014-01-26,Infrastructure Development Bank Ltd.,112,102,104,112,10210
2014-01-23,Infrastructure Development Bank Ltd.,102,93,93,102,6207
2014-02-05,Infrastructure Development Bank Ltd.,117,107,106,117,5994
2014-01-28,Infrastructure Development Bank Ltd.,126,122,113,118,21807
2014-01-29,Infrastructure Development Bank Ltd.,120,118,114,116,14772
2014-02-03,Infrastructure Development Bank Ltd.,114,110,105,105,5137
2014-02-02,Infrastructure Development Bank Ltd.,114,116,108,110,1504
2014-02-04,Infrastructure Development Bank Ltd.,110,105,105,107,890
2014-02-10,Infrastructure Development Bank Ltd.,122,114,115,116,9483
2014-02-09,Infrastructure Development Bank Ltd.,117,114,114,114,4291
2014-02-06,Infrastructure Development Bank Ltd.,120,117,114,114,6851
2014-02-18,Infrastructure Development Bank Ltd.,116,112,110,115,4086
2014-02-16,Infrastructure Development Bank Ltd.,117,114,108,115,1985
2014-02-17,Infrastructure Development Bank Ltd.,117,115,112,112,2909
2014-02-11,Infrastructure Development Bank Ltd.,119,116,111,111,14296
2014-02-12,Infrastructure Development Bank Ltd.,115,111,113,113,2262
2014-02-13,Infrastructure Development Bank Ltd.,117,113,113,114,2358
2014-02-23,Infrastructure Development Bank Ltd.,120,118,118,120,2463
2014-02-20,Infrastructure Development Bank Ltd.,118,115,113,118,967
2014-03-09,Infrastructure Development Bank Ltd.,128,127,121,128,3598
2014-02-24,Infrastructure Development Bank Ltd.,122,120,116,116,4936
2014-02-25,Infrastructure Development Bank Ltd.,127,116,115,127,19109
2014-02-26,Infrastructure Development Bank Ltd.,139,127,127,127,41228
2014-03-04,Infrastructure Development Bank Ltd.,129,119,117,125,18516
2014-03-03,Infrastructure Development Bank Ltd.,125,127,116,119,6811
2014-03-05,Infrastructure Development Bank Ltd.,127,125,121,125,8619
2014-03-06,Infrastructure Development Bank Ltd.,129,125,123,127,15742
2014-03-11,Infrastructure Development Bank Ltd.,125,122,120,125,2755
2014-03-10,Infrastructure Development Bank Ltd.,126,128,120,122,3000
2014-03-18,Infrastructure Development Bank Ltd.,122,120,112,114,1907
2014-03-13,Infrastructure Development Bank Ltd.,125,121,117,122,4208
2014-03-12,Infrastructure Development Bank Ltd.,123,125,120,121,550
2014-03-17,Infrastructure Development Bank Ltd.,124,122,120,120,4357
2014-03-20,Infrastructure Development Bank Ltd.,122,122,116,120,3009
2014-03-19,Infrastructure Development Bank Ltd.,122,114,116,122,1811
2014-03-23,Infrastructure Development Bank Ltd.,121,120,117,118,3628
2014-03-24,Infrastructure Development Bank Ltd.,126,118,119,123,10527
2014-04-03,Infrastructure Development Bank Ltd.,122,120,119,119,2189
2014-03-25,Infrastructure Development Bank Ltd.,125,123,119,120,16962
2014-03-27,Infrastructure Development Bank Ltd.,124,122,120,121,1513
2014-03-26,Infrastructure Development Bank Ltd.,123,120,120,122,11913
2014-03-31,Infrastructure Development Bank Ltd.,122,121,118,122,8304
2014-04-01,Infrastructure Development Bank Ltd.,121,122,118,118,360
2014-04-06,Infrastructure Development Bank Ltd.,120,119,116,118,5940
2014-04-02,Infrastructure Development Bank Ltd.,120,118,116,120,825
2014-04-10,Infrastructure Development Bank Ltd.,119,117,115,119,3946
2014-04-09,Infrastructure Development Bank Ltd.,120,118,117,117,682
2014-04-07,Infrastructure Development Bank Ltd.,120,118,116,118,3370
2014-04-13,Infrastructure Development Bank Ltd.,121,119,115,119,1586
2014-04-15,Infrastructure Development Bank Ltd.,123,119,120,122,5306
2014-04-17,Infrastructure Development Bank Ltd.,126,120,121,123,7864
2014-04-16,Infrastructure Development Bank Ltd.,122,122,118,120,18150
2014-04-22,Infrastructure Development Bank Ltd.,128,127,124,125,8250
2014-04-20,Infrastructure Development Bank Ltd.,127,123,124,125,6446
2014-04-28,Infrastructure Development Bank Ltd.,130,129,123,130,4072
2014-04-21,Infrastructure Development Bank Ltd.,130,125,121,127,15645
2014-04-23,Infrastructure Development Bank Ltd.,133,125,125,128,11819
2014-05-04,Infrastructure Development Bank Ltd.,130,126,126,129,12366
2014-04-30,Infrastructure Development Bank Ltd.,130,128,126,126,9547
2014-04-27,Infrastructure Development Bank Ltd.,131,128,126,129,4878
2014-04-29,Infrastructure Development Bank Ltd.,130,130,125,128,6495
2014-05-06,Infrastructure Development Bank Ltd.,142,136,130,132,9295
2014-05-05,Infrastructure Development Bank Ltd.,140,129,131,136,9203
2014-05-12,Infrastructure Development Bank Ltd.,136,135,132,132,7168
2014-05-08,Infrastructure Development Bank Ltd.,137,136,130,133,7238
2014-05-07,Infrastructure Development Bank Ltd.,136,132,130,136,7530
2014-05-11,Infrastructure Development Bank Ltd.,135,133,129,135,19312
2014-05-15,Infrastructure Development Bank Ltd.,136,135,131,135,5465
2014-05-13,Infrastructure Development Bank Ltd.,135,132,130,135,6232
2014-05-19,Infrastructure Development Bank Ltd.,135,128,128,133,8488
2014-05-18,Infrastructure Development Bank Ltd.,135,135,128,128,6358
2014-05-22,Infrastructure Development Bank Ltd.,139,135,132,138,10226
2014-05-20,Infrastructure Development Bank Ltd.,133,133,130,130,4121
2014-05-26,Infrastructure Development Bank Ltd.,142,144,136,136,7936
